Unnamed: 0,name,category,category_title,rating,price,review_count,display_address,address1,address2,address3,city,latitude,longitude,zip code_x,restaurant_id,price_integer,Address_old,AKA Name,Facility Type,Risk,zip code_y,Year,Inspection Type,Results,Violations,Latitude,Longitude
1011,Angelo's Stuffed Pizza,pizza,Pizza,3.5,$$,130,"['4850 S Pulaski Rd', 'Chicago, IL 60632']",4850 S Pulaski Rd,,,Chicago,41.8045555,-87.72371307,60632,lDAIzefrjFj_bHeRJS8Xvw,2,4850 S Pulaski Rd ,ANGELO'S STUFFED PIZZA,Restaurant,Risk 1 (High),60632,2022,Complaint,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGNS AT HAND SINKS IN PREP AREAS. MUST PROVIDE AND MAINTAIN. | 21. PROPER HOT HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER TEMPERATURES OF TCS FOODS SUCH AS 3LBS. MARINARA SAUCE AT 74.3F AT HOT HOLDING UNIT. PRODUCT WAS DISCARDED BY MANAGER.MUST HAVE HOT HOLDING AT 135.0F OR ABOVE. APPX. 3LBS.$7.(PRIORITY 7-38-005)(COS)(CITATION ISSUED) | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO THERMOMETER FOR FRONT 1- DOOR GLASS DESSERT COOLER. MUST PROVIDE AND MAINTAIN. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF APPX. 100 OR MORE MICE DROPPINGS ON FLOOR ALONG WALL BASES OF CHEST FREEZERS ,ON WOOD PALLETS ALONG WALL BASES IN REAR GARAGE STORAGE AREA.UNDER STAIR CASE,ON FLOOR AND SHELVING UNITS IN BASEMENT AND A DEAD MOUSE ON FLOOR IN FURNACE ROOM. MUST REMOVE DROPPINGS AND DEAD MOUSE,CLEAN AND SANITIZE AREAS. RECOMMENDED TO HAVE A PEST CONTROL OPERATOR TO SERVICE PREMISES ON OR AFTER 2/24/22.(PRIORITY FOUNDATION 7-38-020(A)(CITATION ISSUED) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED AN APPX. '1/2-3/4' GAP ALONG BOTTOM OF FRONT DOOR.MUST MAKE DOOR TIGHT FITTING. | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: MUST REMOVE ICE SCOOPS FROM TOPSIDE OF ICE MACHINE AND STORE IN A CLEAN CONTAINER. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP IN FRYER CABINET,WALK IN COOLER-SHELVING UNITS,COMPRESSOR UNIT AND FAN GUARD COVERS.MUST DEFROST CHEST FREEZERS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST REPAIR OR REPLACE LOW COLD WATER PRESSURE AT BASEMENT HAND SINK. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NO BACK FLOW DEVICE TO BE SEEN FOR SERVICING ON ICE MACHINE.MUST PROVIDE AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE A LID FOR GARBAGE CAN IN WOMEN'S TOILET ROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST SEAL HOLE IN TILE FLOOR BEHIND SERVICE COUNTER.MUST REPAIR OR REPLACE HOLE IN WALL IN GARAGE STORAGE BEHIND CHEST FREEZER,MISSING OUTLET COVERS WHERE NEEDED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP FROM WALLS AND CEILING IN WALK IN COOLER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST ELEVATE,REMOVE AND ORGANIZE ARTICLES OFF OF FLOOR AND AWY FROM WALLS THROUGHOUT GARAGE AND BASEMENT AREAS. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLERS TRAINING FOR EMPLOYEES.MUST PROVIDE AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO FOOD ALLERGEN TRAINING FOR FOOD MANAGERS .MUST PROVIDE AND MAINTAIN. | 64. MISCELLANEOUS / PUBLIC HEALTH ORDERS - Comments: OBSERVED NO WRITTEN  PROTOCOL FOR CHECKING VACCINATION CARDS FOR DINING IN RESTAURANT.MUST PROVIDE AND MAINTAIN.",41.80452511,-87.7236336
2088,Christmas Club,bars,Bars,3,$$,20,"['3462 N Clark St', 'Chicago, IL 60657']",3462 N Clark St,,,Chicago,41.945,-87.65516,60657,KYlBLGaONju6ElOv2ZwH5Q,2,3462 N Clark St ,COUNTRY CLUB,Restaurant,Risk 1 (High),60657,2022,Canvass,Pass,"43. IN-USE UTENSILS: PROPERLY STORED - Comments: NOTED SERVING PLATES ON SHELVES AT THE KITCHEN PREP AREA NOT PROPERLY STORED. INSTRUCTED TO INVERT ALL SERVING PLATES TO PREVENT DUST ACCUMULATION.  | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: NOTED KNIVES AND SPATULARS STORED BETWEEN WALL AND 3 COMPARTMENT SINK AT THE KITCHEN PREP AREA. INSTRUCTED TO WASH CLEAN AND STORE AT A CLEAN DRY STORAGE DRAWER.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: NOTED CARDBOARD BOXES AND FOIL PAPER USED TO LINE SHELVES AT THE KITCHEN PREP AND THE WALK IN COOLER. INSTRUCTED TO CLEAN AND REMOVE ALL CARDBOARD BOXES  AND FOIL PAPER TO PREVENT HIDING PLACES FOR PEST.",41.94504968,-87.65495322
1208,Chipotle Mexican Grill,mexican,Mexican,3,$,136,"['6600 N Sheridan Rd', 'Chicago, IL 60626']",6600 N Sheridan Rd,,,Chicago,42.00272859,-87.6612163,60626,pHYXHbRe-2abxyEvvU5Eyg,1,6600 N Sheridan Rd ,Chipotle Mexican Grill,Restaurant,Risk 1 (High),60626,2022,Complaint,Fail,"16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: NOTED THE INTERIOR OF THE ICE FOR CONSUMPTION MACHINE AND UPPER ICE SURFACES WITH BLACK SLIME SUBSTANCE AND DRIPPING DOWN INTO THE ICE BIN. INSTRUCTED TO REMOVE ALL BLACK SLIME, SANITIZE AND CLEAN ALL AREAS OF MACHINE. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: INTERNAL THERMOMETER OF THE FRONT PREP TWO DOOR COOLER INACCURATE. INSTRUCTED TO REPLACE. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED THE OUTSIDE GARBAGE CORRAL AREA WITH LARGE AMOUNTS OF FOOD DEBRIS SUCH AS AVOCADO SHELLS AND PITS ON THE SURROUNDING GROUNDS OF THE WASTE RECEPTACLES ALONG WITH OTHER EMPTY FOOD CONTAINERS AND PAPER DEBRIS. INSTRUCTED TO REMOVE ALL FOODS, WASTE, AND DEBRIS FROM THE GARBAGE CORRAL GROUNDS. PRIORITY FOUNDATION VIOLATION 7-38-020(B) CITATION ISSUED.",42.00259638,-87.6609322
5288,Gayle V's Best Ever Grilled Cheese,sandwiches,Sandwiches,4,$$,116,"['108 N State St', 'Level B1', 'Chicago, IL 60602']",108 N State St,Level B1,,Chicago,41.88385465,-87.62869314,60602,YEVHDC4nsM7jUxPRt1ND-g,2,108 N State St ,KRISPY KREME,Restaurant,Risk 2 (Medium),60602,2022,License,Pass,,41.88342264,-87.62802165
5317,Macanudo Mate,latin,Latin American,4.5,,10,"['108 N State St', 'Chicago, IL 60602']",108 N State St,,,Chicago,41.8834937,-87.62880991,60602,Db4gF-XkcKGNI2np-Fy6Dw,,108 N State St ,KRISPY KREME,Restaurant,Risk 2 (Medium),60602,2022,License,Pass,,41.88342264,-87.62802165
5507,Which Wich,sandwiches,Sandwiches,3.5,$,157,"['108 N State St', 'Ste 002', 'Chicago, IL 60602']",108 N State St,Ste 002,,Chicago,41.883599,-87.628298,60602,5WU5wPtC9DpgwWqkQurAnw,1,108 N State St ,KRISPY KREME,Restaurant,Risk 2 (Medium),60602,2022,License,Pass,,41.88342264,-87.62802165
5574,Simply thalia,panasian,Pan Asian,2.5,$$,289,"['108 N State St', 'Chicago, IL 60602']",108 N State St,,,Chicago,41.88351097,-87.62825067,60602,vogNq2xHO9g1vItrfo1gJA,2,108 N State St ,KRISPY KREME,Restaurant,Risk 2 (Medium),60602,2022,License,Pass,,41.88342264,-87.62802165
2340,New China Wok,chinese,Chinese,2.5,,3,"['752 W Garfield Blvd', 'Chicago, IL 60609']",752 W Garfield Blvd,,,Chicago,41.7944549,-87.6447768,60609,ZiNAFqOLR3XpxZmzCyQPSg,,752 W Garfield Blvd ,SANDWICHQUEEN LLC,Restaurant,Risk 1 (High),60609,2022,License Re-Inspection,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY ON PREMISES AS REQUIRED; MUST PROVIDE.  INSTRUCTED THE PERSON IN CHARGE TO PROVIDE DOCMENTATION OF EMPLOYEES RESPONSIBILITY TO REPORT ANY ILLNESS TRANSMISSIBLE THROUGH FOOD.  PRIORITY FOUNDATON VIOLATION 7-38-010. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: THE WALK IN COOLER AND FREEZER ARE STILL NOT WORKING PROPERLY.  UNITS ARE BEING SERVICED AT THIS TIME.  INSTRUCTED THAT UNITS MUST BE ABLE TO MAINTAIN PROPER HOLDING TEMPS.  PRIORITY VIOLATION 7-38-005. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: NO SPLASH GUARD OBSERVED BETWEEN THE THREE COMP SINK AND THE EXPOSED HANDSINK; INSTRUCTED TO PROVIDE A SPLASH GUARD BETWEEN THE SINKS. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: INSTRUCTED THE PERSON IN CHARGE THAT ALL CITY OF CHICAGO FOOD SERVICE MANAGERS MUST OBTAIN THE REQUIRED FOOD ALLERGEN TRAINING.",41.79441677,-87.64481608
4978,Saint's Alp Teahouse & Gourmet,coffee,Coffee & Tea,3.5,$$,155,"['2157 S China Pl', 'Chicago, IL 60616']",2157 S China Pl,,,Chicago,41.85377,-87.63462,60616,brqW_fwJq6AVubryc2z5vg,2,2157 S China Pl ,SAINT'S ALP TEA HOUSE,Restaurant,Risk 1 (High),60616,2022,Canvass,Pass,"37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments:  OBSERVED SPICES OUT OF THE ORIGINAL PACKAGING IN CONTAINERS LOCATED BY THE COOKING EQUIPMENT WITHOUT COMMON NAME LABELS. INSTRUCTED TO LABEL CONTAINERS FOR SPICES THAT ARE OUT OF THE ORIGINAL PACKAGING. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED WIPING CLOTHS BEING STORED IN THE PREP AREA. INSTRUCTED TO STORE WIPING CLOTHS IN A SANITIZING SOLUTION AT ALL TIMES. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: OBSERVED SINGLE SERVICE CONTAINERS BEING USED FOR FOOD STORAGE IN THE WALK IN COOLER. INSTRUCTED TO NOT USE SINGLE SERVICE ITEMS FOR FOOD STORAGE AND ONLY USE FOOD STORAGE CONTAINERS OR FOOD STORAGE BAGS. OBSERVED CARDBOARD BEING REUSED AS A SHELF LINER IN THE WALK IN COOLER. INSTRUCTED NOT TO REUSE CARDBOARD.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: CUTTING BOARDS IN NEED OF CLEANING TO REMOVE ALL BUILD UP. INSTRUCTED TO CLEAN AND MAINTAIN.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED ACCUMULATED GREASE DEBRIS IN BETWEEN THE REFRIGERATION UNITS. INSTRUCTED TO CLEAN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: UNABLE TO LOCATE THE BACK FLOW PREVENTION DEVICE ON THE ICE MACHINE. INSTRUCTED TO LOCATE OR PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED ACCUMULATED DIRT AND GREASE DEBRIS UNDER THE WOK STATION. INSTRUCTED TO CLEAN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: HOOD VENTILATION IN NEED OF CLEANING TO REMOVE ALL GREASE BUILD UP. INSTRUCTED TO CLEAN AND MAINTAIN.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO ALLERGEN TRAINING CERTIFICATES ON SITE. INSTRUCTED TO MEET REQUIREMENT.",41.85363923,-87.63502538
1975,Asian Mix Cafe,thai,Thai,3.5,$,137,"['3945 N Broadway', 'Chicago, IL 60613']",3945 N Broadway,,,Chicago,41.954368,-87.650088,60613,#NAME?,1,3945 N Broadway ,ASIAN MIX,Restaurant,Risk 1 (High),60613,2022,Canvass,Pass,49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED FOOD DEBRIS ON PREP AREA SHELVES. MUST CLEAN SHELVES AND MAINTAIN.,41.95409558,-87.65007225
3851,Andy's Thai Kitchen,thai,Thai,3.5,$$,456,"['950 W Diversey Pkwy', 'Chicago, IL 60614']",950 W Diversey Pkwy,,,Chicago,41.93281,-87.653411,60614,JS1bVJRmADc6SOB-iZ5rhQ,2,950 W Diversey Pkwy ,ANDY'S THAI KITCHEN III,Restaurant,Risk 1 (High),60614,2022,Canvass,Fail,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: WE OBSERVED  5 TO 6 LIVE ROACHES UNDER LOW TEMP DISHMACHINE IN THE DISH ROOM. INSTRUCTED TO REMOVE CLEAN AND SANITIZE AREA. PRIORITY FOUNDATION VIOLATION:7-38-020(A), CITATION ISSUED | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: OBSERVED COOKS LINE KNIVES BEING STORED IMPROPERLY BETWEEN PREP COOLERS. MUST PROVIDE A PROPER KNIFE HOLDER. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST NOT USE CARDBOARD BOXES AS SHELF LINERS THROUGHOUT THE PREMISES.REMOVE.THE SURFACE MUST BE SMOOTH AND CLEANABLE | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MISSING FLOOR TILE IN DISHROOM IN FRONT OF EXIT DOOR UNDER RUBBER MAT, REPLACE SAID TILES | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: EMPLOYEES' BAGS, SWEATERS ETC STORED AT THE REAR FOOD STORAGE AREA, INSTRUCTED TO PROVIDE A SEPARATE AREA/LOCKER FOR EMPLOYEE PERSONAL ITEMS. NO EMPLOYEE PERSONAL ITEMS MUST BE STORED IN THE PREP AREA NOR FOOD STORAGE | 58. ALLERGEN TRAINING AS REQUIRED - Comments: ADDITIONAL ALLERGEN TRAINING CERTIFICATES  MUST BE PROVIDED ON SITE FOR  ALL CERTIFIED FOOD SERVICE MANAGERS ON SITE",41.93275508,-87.6534881
3080,Potbelly Sandwich Shop,sandwiches,Sandwiches,2.5,$$,19,"['8300 S Holland Rd', 'Chicago, IL 60620']",8300 S Holland Rd,,,Chicago,41.74328361,-87.63225854,60620,NC_GzowVZsWsS_D7HZ6Kug,2,8300 S Holland Rd ,POTBELLY SANDWICH WORKS,Restaurant,Risk 1 (High),60620,2022,Complaint Re-Inspection,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Inspector Comments: Violation Codes: 6-501.12 Inspector Comments: OBSERVED FOOD DEBRIS ON FLOOR UNDER ALL EQUIPMENT, ALONG WALLS AND IN ALL CORNERS IN PREP AND STORAGE AREAS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Inspector Comments: Violation Codes: 6-501.114 Inspector Comments: OBSERVED CLUTTER ON TOP OF WALK -IN COOLER. OBSERVED WALL TILE ABOVE WALK IN COOLER TO BE OUT OF PLACE. INSTRUCTED PERSON IN CHARGE TO FIX AND MAINTAIN.",41.74342733,-87.63218113
3096,J&J Fish And Chicken,seafood,Seafood,2.5,$,7,"['8300 S Holland Rd', 'Chicago, IL 60620']",8300 S Holland Rd,,,Chicago,41.7433701,-87.6322556,60620,FNt5QMg2tVqSK677Do537A,1,8300 S Holland Rd ,POTBELLY SANDWICH WORKS,Restaurant,Risk 1 (High),60620,2022,Complaint Re-Inspection,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Inspector Comments: Violation Codes: 6-501.12 Inspector Comments: OBSERVED FOOD DEBRIS ON FLOOR UNDER ALL EQUIPMENT, ALONG WALLS AND IN ALL CORNERS IN PREP AND STORAGE AREAS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Inspector Comments: Violation Codes: 6-501.114 Inspector Comments: OBSERVED CLUTTER ON TOP OF WALK -IN COOLER. OBSERVED WALL TILE ABOVE WALK IN COOLER TO BE OUT OF PLACE. INSTRUCTED PERSON IN CHARGE TO FIX AND MAINTAIN.",41.74342733,-87.63218113
2561,La Chaparrita Taqueria,mexican,Mexican,5,,1,"['4559 S Richmond St', 'Chicago, IL 60632']",4559 S Richmond St,,,Chicago,41.8101861,-87.6976695,60632,zvFDL7MC9VgSFkk8cbTlAA,,4559 S Richmond St ,LA CHAPARRITA,Restaurant,Risk 1 (High),60632,2022,Canvass,Fail,"25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments:  OBSERVED NO CONSUMER FOOD ADVISORY DISCLOSURE AND REMINDER ON MENU OF CONSUMING RAW AND UNDERCOOKED FOODS (SERVING EGGS AND STEAK COOKED TO ORDER).MUST PROVIDE AND MAINTAIN. (PRIORITY FOUNDATION 7-38-005).(CITATION ISSUED) | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED SEVERAL DECORATIVE DRINIKING GLASS WARE USED FOR DRINKS APPEAR TO NOT BE LEAD FREE.MUST DISCONTINUE USAGE AND PROVIDE PROPER FOOD GRADE DRINK WARE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REMOVE FOIL LINED ON LOWER SHELF OF PREP TABLE IN REAR PREP AREA. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST ELIMINATE GROCERY BAGS USED FOR FOOD STORAGE AND PROVIDE FOOD GRADE BAGS. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: MUST PROVIDE A DRAIN BOARD AT 3- COMPARTMENT SINK IN BAR AREA. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP FROM GRILL TABLES, STORAGE CABINET IN REAR PREP AREA,MOP SINK BASIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST PROVIDE A BACK FLOW DEVICE ON ICE MACHINE TO BE SEEN FOR SERVICING. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST REMOVE COMPRESSOR DRAIN LINE FROM HAND SINK IN FRONT PREP AREA TO AN OPEN SITE FLOOR DRAIN.MUST REPAIR OR REPLACE FLOOR DRAIN STOPPED UP IN BASEMENT,LEAKY PIPE NEAR MOP SINK,PLACE FLOOR DRAIN COVERS & SUMP PUMP LIDS OVER UP SEWER DRAINS IN BASEMENTS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE LOOSE WALL BASE AND FLOOR TILES IN REAR AREA,FLOOR TILES & WALL PANEL IN FRONT PREP AREA.MUST SEAL GAP IN WALL BASE NEXT TO REACH IN COOLER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN DEBRIS FROM FLOOR IN BASEMENT. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST REPLACE MISSING FILTER AT HOOD OF COOKING EQUIPMENT IN REAR PREP AREA. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLERS TRAINING FOR EMPLOYEES MUST PROVIDE AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO FOOD ALLERGEN TRAINING FOR FOOD MANAGER.MUST PROVIDE AND MAINTAIN. | 64. MISCELLANEOUS / PUBLIC HEALTH ORDERS - Comments: OBSERVED NO WRITTEN PROTOCOL PROCEDURE FOR CHECKING VACCINATIONS IN A PUBLIC PLACE.MUST PROVIDE AND MAINTAIN.(WARNING)",41.81013028,-87.69778536
4157,Sai Cafe,sushi,Sushi Bars,4,$$,335,"['2010 N Sheffield', 'Chicago, IL 60614']",2010 N Sheffield,,,Chicago,41.9183686,-87.6534449,60614,ql34OG6XR7oKnpAV6Mi1nQ,2,2010 N Sheffield  ,SAI CAFE,Restaurant,Risk 1 (High),60614,2022,Canvass,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: GREASE AT EXTERIOR OF COOKING EQUIPMENT AND FILTERS ABOVE COOKING EQUIPMENT, IN BOTH PREP AREAS.CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: LEAKING FAUCET AT THREE COMPARTMENT SINK, REPAIR ISSUE | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: REPAIR GAP ON FLOOR IN FRONT  OF THREE-COMPARTMENT SINK. REPLACE FLOOR TILES UNDER PREP TABLE AT FRONT KITCHEN. SURFACE MUST BE SMOOTH, CLEANABLE AND NON-ABSORBENT SURFACE",41.91847496,-87.65352812
2420,Ruby’s Soulfood,soulfood,Soul Food,3,,17,"['11028 S Halsted St', 'Chicago, IL 60628']",11028 S Halsted St,,,Chicago,41.69335,-87.64267,60628,L22aiLBJfCnTqgqrapk9Kg,,11028 S Halsted St ,RUBYS SOULFOOD EXPRESS,Restaurant,Risk 1 (High),60628,2022,Canvass Re-Inspection,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGNS AT HAND WASHING SINKS. INSTRUCTED MANAGER TO PROVIDE. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED BULK CONTAINERS NOT LABELED IN PREP AND STORAGE AREAS. INSTRUCTED MANAGER TO LABEL ALL BULK CONTAINERS WITH COMMON NAME OF FOOD. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments:  OBSERVED 1/2' GAP ON BOTTOM OF REAR DOOR. INSTRUCTED MANAGER TO SEAL ALL OUTER OPENINGS ON DOOR TO PREVENT PEST ENTRY. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED FOOD ITEMS ON FLOOR. INSTRUCTED MANAGER TO ELEVATE ALL FOOD ITEMS SIX INCHES OFF FLOOR. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: OBSERVED SINGLE SERVICE ARTICLES NOT INVERTED. INSTRUCTED MANAGER TO INVERT ALL SINGLE SERVICE ARTICLES TO PROTECT FROM CONTAMINATION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED INOPERABLE STOPPERS ON 3-COMPARTMENT SINK. INSTRUCTED MANAGER TO PROVIDE FUNCTIONING STOPPERS AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED ACCUMULATED FOOD DEBRIS, SPILLS AND GREASE BUILDUP ON INTERIOR AND EXTERIOR SURFACES OF PREP TABLES, COOLERS, FREEZERS, COOKING EQUIPMENT, SHELVING UNITS, HOLDING UNITS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments:  OBSERVED NO UTILITY SINK ON SITE. INSTRUCTED MANAGER TO PROVIDE FOR PROPER WASTE WATER DISPOSAL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DAMAGED CEILING, WALL AND FLOOR SURFACES IN REAR STORAGE AREA. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED NO LIGHT SHIELDS IN PREP AND DISH WASHING AREAS. INSTRUCTED MANAGER TO PROVIDE LIGHT SHIELDS OR SHATTERPROOF BULBS. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO ALLERGEN TRAINING FOR CERTIFIED MANAGER. ALL CERTIFIED MANAGERS MUST PROVIDE ALLERGEN TRAINING.",41.6932926,-87.64255435
4619,Sweet Maple Cafe,tradamerican,American (Traditional),4,$$,850,"['1339 W Taylor St', 'Chicago, IL 60607']",1339 W Taylor St,,,Chicago,41.869123,-87.660678,60607,1hRGm-jTHB-KKBwS8GNxrw,2,1339 W Taylor St ,SWEET MAPLE CAFE,Restaurant,Risk 1 (High),60607,2022,Canvass,Fail,"25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: Observed no Consumer Advisory for raw or undercooked foods. Instructed to identify (Disclosure) such foods by asterisking them to a foot note that states: 'Items can be served raw or undercooked or contain undercooked ingredients' and add a statement (Reminder) that says: 'Consuming raw or undercooked animal products may increase your risk of food borne illness, especially if you have medical conditions'. PRIORITY FOUNDATION VIOLATION. 7-38-005.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NO VISIBLE BACK FLOW PREVENTER DEVICE ON MOP SINK FAUCET. MUST PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DUST ACCUMLATION ON VENT IN THE MEN AND WOMEN WASHROOM. INSTRUCTED TO CLEAN AND MAINTAIN. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION NOT CORRECTED FROM LAST INSPECTION ON 7/30/2020, REPORT #2385524. #58- TWO CITY OF CHICAGO FOOD SERVICE MANAGER DID NOT HAVE THE REQUIRED FOOD ALLERGEN TRAINING; MUST OBTAIN. PRIORITY FOUNDATION VIOLATION. 7-42-090. CITATION ISSUED.",41.86924274,-87.66079657
